,ds,demand_mw,temperature,hour,dayofweek,month,is_weekend
2018-04-19 16:00:00,2018-04-19 16:00:00,20518.262670652566,31.062785592786327,16,3,4,0
2018-04-19 17:00:00,2018-04-19 17:00:00,22699.799242590398,32.31745853183726,17,3,4,0
2018-04-19 18:00:00,2018-04-19 18:00:00,20691.344747242238,30.871744016066376,18,3,4,0
2018-04-19 19:00:00,2018-04-19 19:00:00,17161.04230761652,26.306943950486747,19,3,4,0
2018-04-19 20:00:00,2018-04-19 20:00:00,18422.461244038193,28.358165650785445,20,3,4,0
2018-04-19 21:00:00,2018-04-19 21:00:00,17755.988040889843,28.379268967699225,21,3,4,0
2018-04-19 22:00:00,2018-04-19 22:00:00,18585.13880252263,29.281667529962895,22,3,4,0
2018-04-19 23:00:00,2018-04-19 23:00:00,18169.834281292184,28.742415557579736,23,3,4,0
2018-04-20 00:00:00,2018-04-20 00:00:00,15528.486577188525,24.47009434316758,0,4,4,0
2018-04-20 01:00:00,2018-04-20 01:00:00,15489.479820701545,25.74447822534119,1,4,4,0
2018-04-20 02:00:00,2018-04-20 02:00:00,15829.30310780025,25.969561095165695,2,4,4,0
2018-04-20 03:00:00,2018-04-20 03:00:00,17552.330244541794,27.85500513860924,3,4,4,0
2018-04-20 04:00:00,2018-04-20 04:00:00,16017.769521384167,25.51036538199827,4,4,4,0
2018-04-20 05:00:00,2018-04-20 05:00:00,16607.185010665722,25.432441018817034,5,4,4,0
2018-04-20 06:00:00,2018-04-20 06:00:00,16064.850124080038,23.577540847648518,6,4,4,0
2018-04-20 07:00:00,2018-04-20 07:00:00,17786.288394133757,27.006738118328492,7,4,4,0
2018-04-20 08:00:00,2018-04-20 08:00:00,16729.561839669543,24.81508792153639,8,4,4,0
2018-04-20 09:00:00,2018-04-20 09:00:00,16501.600495814364,22.1251023799065,9,4,4,0
2018-04-20 10:00:00,2018-04-20 10:00:00,18377.090569932163,28.417948721891516,10,4,4,0
2018-04-20 11:00:00,2018-04-20 11:00:00,18243.826585528263,27.38820207673257,11,4,4,0
2018-04-20 12:00:00,2018-04-20 12:00:00,16607.205417740195,25.322664143090158,12,4,4,0
2018-04-20 13:00:00,2018-04-20 13:00:00,17665.267360212398,26.01836800371415,13,4,4,0
2018-04-20 14:00:00,2018-04-20 14:00:00,19387.90049803907,28.692447161198622,14,4,4,0
2018-04-20 15:00:00,2018-04-20 15:00:00,19404.723430003003,29.740651556640223,15,4,4,0
2018-04-20 16:00:00,2018-04-20 16:00:00,20460.3619184738,29.563032936707543,16,4,4,0
2018-04-20 17:00:00,2018-04-20 17:00:00,20474.35179443108,30.158127964594435,17,4,4,0
2018-04-20 18:00:00,2018-04-20 18:00:00,23552.849443203682,33.74232087856494,18,4,4,0
2018-04-20 19:00:00,2018-04-20 19:00:00,22211.067276615744,32.07940733542605,19,4,4,0
2018-04-20 20:00:00,2018-04-20 20:00:00,19082.307007930638,29.58777758786408,20,4,4,0
2018-04-20 21:00:00,2018-04-20 21:00:00,20202.926697668467,30.998045499419856,21,4,4,0
2018-04-20 22:00:00,2018-04-20 22:00:00,16217.52356551433,25.452471128621944,22,4,4,0
2018-04-20 23:00:00,2018-04-20 23:00:00,17312.19244336524,28.31538370371264,23,4,4,0
2018-04-21 00:00:00,2018-04-21 00:00:00,18537.867968091934,31.077698741260686,0,5,4,1
2018-04-21 01:00:00,2018-04-21 01:00:00,14388.79875336178,25.24318077851654,1,5,4,1
2018-04-21 02:00:00,2018-04-21 02:00:00,13696.580526319887,22.955983472820854,2,5,4,1
2018-04-21 03:00:00,2018-04-21 03:00:00,14067.112735923334,22.833837222775887,3,5,4,1
2018-04-21 04:00:00,2018-04-21 04:00:00,13652.497723175386,21.27352832264737,4,5,4,1
2018-04-21 05:00:00,2018-04-21 05:00:00,13704.480591665586,21.74630805850217,5,5,4,1
2018-04-21 06:00:00,2018-04-21 06:00:00,15127.306563423046,22.690019077045473,6,5,4,1
2018-04-21 07:00:00,2018-04-21 07:00:00,15162.235216624895,20.21488914274741,7,5,4,1
2018-04-21 08:00:00,2018-04-21 08:00:00,15851.878608889889,24.077844464042467,8,5,4,1
2018-04-21 09:00:00,2018-04-21 09:00:00,18181.626756531543,26.781533922022305,9,5,4,1
2018-04-21 10:00:00,2018-04-21 10:00:00,16020.266682431658,22.8880531856895,10,5,4,1
2018-04-21 11:00:00,2018-04-21 11:00:00,19171.968962150822,29.689474423860656,11,5,4,1
2018-04-21 12:00:00,2018-04-21 12:00:00,17826.00341258836,27.954975889174886,12,5,4,1
2018-04-21 13:00:00,2018-04-21 13:00:00,19374.218872442296,30.04117398352289,13,5,4,1
2018-04-21 14:00:00,2018-04-21 14:00:00,16770.277194518498,26.55394450905481,14,5,4,1
2018-04-21 15:00:00,2018-04-21 15:00:00,19230.25384393301,30.966425602397752,15,5,4,1
2018-04-21 16:00:00,2018-04-21 16:00:00,16495.84417888546,26.58729073170818,16,5,4,1
2018-04-21 17:00:00,2018-04-21 17:00:00,20706.75369941787,31.85269835988823,17,5,4,1
2018-04-21 18:00:00,2018-04-21 18:00:00,20020.4214497773,30.169149108148282,18,5,4,1
2018-04-21 19:00:00,2018-04-21 19:00:00,20135.961298548034,31.030700684110755,19,5,4,1
2018-04-21 20:00:00,2018-04-21 20:00:00,16174.338471387897,26.41912501080941,20,5,4,1
2018-04-21 21:00:00,2018-04-21 21:00:00,16219.75883976247,26.6539169659813,21,5,4,1
2018-04-21 22:00:00,2018-04-21 22:00:00,18477.491863015013,29.77357343944182,22,5,4,1
2018-04-21 23:00:00,2018-04-21 23:00:00,14876.031537398541,25.196317430093195,23,5,4,1
2018-04-22 00:00:00,2018-04-22 00:00:00,16233.554711487466,27.958969187720438,0,6,4,1
2018-04-22 01:00:00,2018-04-22 01:00:00,13398.934790695068,22.61687069347782,1,6,4,1
2018-04-22 02:00:00,2018-04-22 02:00:00,16159.51053779563,27.441822494152255,2,6,4,1
2018-04-22 03:00:00,2018-04-22 03:00:00,13028.057792158166,21.628968674393015,3,6,4,1
2018-04-22 04:00:00,2018-04-22 04:00:00,15015.632250797904,25.62447699970129,4,6,4,1
2018-04-22 05:00:00,2018-04-22 05:00:00,15406.62618191017,25.518304998434733,5,6,4,1
2018-04-22 06:00:00,2018-04-22 06:00:00,14366.316974308937,22.120273082552675,6,6,4,1
2018-04-22 07:00:00,2018-04-22 07:00:00,16154.350702887657,25.429684756780336,7,6,4,1
2018-04-22 08:00:00,2018-04-22 08:00:00,16753.230811185418,24.935614152858133,8,6,4,1
2018-04-22 09:00:00,2018-04-22 09:00:00,16258.960241688837,23.424344303175516,9,6,4,1
2018-04-22 10:00:00,2018-04-22 10:00:00,15774.857968905999,22.881562846531985,10,6,4,1
2018-04-22 11:00:00,2018-04-22 11:00:00,15164.588235113904,21.230104144674176,11,6,4,1
2018-04-22 12:00:00,2018-04-22 12:00:00,17675.21292596114,27.797422257560935,12,6,4,1
2018-04-22 13:00:00,2018-04-22 13:00:00,14823.163573427522,23.797914648844404,13,6,4,1
2018-04-22 14:00:00,2018-04-22 14:00:00,18284.08915182956,28.68198791043345,14,6,4,1
2018-04-22 15:00:00,2018-04-22 15:00:00,18066.933796986636,28.416485847109403,15,6,4,1
2018-04-22 16:00:00,2018-04-22 16:00:00,20062.491782717985,31.259873482447368,16,6,4,1
2018-04-22 17:00:00,2018-04-22 17:00:00,18098.828018884644,29.116754002985527,17,6,4,1
2018-04-22 18:00:00,2018-04-22 18:00:00,18055.4939195377,29.16061639370607,18,6,4,1
2018-04-22 19:00:00,2018-04-22 19:00:00,20728.334588004207,31.721831327066695,19,6,4,1
2018-04-22 20:00:00,2018-04-22 20:00:00,19384.04478139973,30.440235235411407,20,6,4,1
2018-04-22 21:00:00,2018-04-22 21:00:00,19114.540424469178,29.926356682489633,21,6,4,1
2018-04-22 22:00:00,2018-04-22 22:00:00,17950.726958487485,29.69794354066989,22,6,4,1
2018-04-22 23:00:00,2018-04-22 23:00:00,14309.509437833973,23.97242513396098,23,6,4,1
2018-04-23 00:00:00,2018-04-23 00:00:00,17725.81972083717,28.93698936230758,0,0,4,0
2018-04-23 01:00:00,2018-04-23 01:00:00,16588.33340836552,27.809847477682307,1,0,4,0
2018-04-23 02:00:00,2018-04-23 02:00:00,14614.46639854892,23.0235353768815,2,0,4,0
2018-04-23 03:00:00,2018-04-23 03:00:00,15458.774316653706,24.343827840499998,3,0,4,0
2018-04-23 04:00:00,2018-04-23 04:00:00,14969.348855670945,24.389106702109252,4,0,4,0
2018-04-23 05:00:00,2018-04-23 05:00:00,15361.30308661427,23.86152904612099,5,0,4,0
2018-04-23 06:00:00,2018-04-23 06:00:00,16874.237514353186,24.9402913398613,6,0,4,0
2018-04-23 07:00:00,2018-04-23 07:00:00,18548.86085547169,27.796369415399397,7,0,4,0
2018-04-23 08:00:00,2018-04-23 08:00:00,18346.149384649616,27.23215463738447,8,0,4,0
2018-04-23 09:00:00,2018-04-23 09:00:00,16040.118424042543,21.73402536072225,9,0,4,0
2018-04-23 10:00:00,2018-04-23 10:00:00,18604.708944762482,27.20114388518904,10,0,4,0
2018-04-23 11:00:00,2018-04-23 11:00:00,20219.463648604346,29.701915852601523,11,0,4,0
2018-04-23 12:00:00,2018-04-23 12:00:00,18784.970818093072,28.133127323349168,12,0,4,0
2018-04-23 13:00:00,2018-04-23 13:00:00,20572.143993085567,30.680076100190828,13,0,4,0
2018-04-23 14:00:00,2018-04-23 14:00:00,23924.052584820114,33.71690143903105,14,0,4,0
2018-04-23 15:00:00,2018-04-23 15:00:00,21378.169827020043,31.876872493867612,15,0,4,0
2018-04-23 16:00:00,2018-04-23 16:00:00,20116.919643935344,30.427674477995858,16,0,4,0
2018-04-23 17:00:00,2018-04-23 17:00:00,22850.52631883425,32.72686946118856,17,0,4,0
2018-04-23 18:00:00,2018-04-23 18:00:00,20368.6416240127,30.588629921336302,18,0,4,0
2018-04-23 19:00:00,2018-04-23 19:00:00,19826.984433787427,30.19398048391393,19,0,4,0
2018-04-23 20:00:00,2018-04-23 20:00:00,18934.922000021383,28.966016588743667,20,0,4,0
2018-04-23 21:00:00,2018-04-23 21:00:00,22542.721515264824,33.28635578360151,21,0,4,0
2018-04-23 22:00:00,2018-04-23 22:00:00,16412.626387869663,26.720451955689224,22,0,4,0
2018-04-23 23:00:00,2018-04-23 23:00:00,20560.888642225254,31.883917141277156,23,0,4,0
2018-04-24 00:00:00,2018-04-24 00:00:00,17102.094632697856,28.536213568356146,0,1,4,0
2018-04-24 01:00:00,2018-04-24 01:00:00,14901.247945991834,23.02183873728051,1,1,4,0
2018-04-24 02:00:00,2018-04-24 02:00:00,16152.555692383616,26.725688073373973,2,1,4,0
2018-04-24 03:00:00,2018-04-24 03:00:00,13387.568401474076,19.945177235084994,3,1,4,0
2018-04-24 04:00:00,2018-04-24 04:00:00,16163.456874442465,26.292252155815188,4,1,4,0
2018-04-24 05:00:00,2018-04-24 05:00:00,17171.55308597458,26.651849496317304,5,1,4,0
2018-04-24 06:00:00,2018-04-24 06:00:00,15138.182659811115,22.865643781374523,6,1,4,0
2018-04-24 07:00:00,2018-04-24 07:00:00,17598.739057530867,24.767606289360565,7,1,4,0
2018-04-24 08:00:00,2018-04-24 08:00:00,19532.772928228347,29.653808209109258,8,1,4,0
2018-04-24 09:00:00,2018-04-24 09:00:00,16979.54618136715,23.99077548440867,9,1,4,0
2018-04-24 10:00:00,2018-04-24 10:00:00,16169.183782047918,23.239160813183563,10,1,4,0
2018-04-24 11:00:00,2018-04-24 11:00:00,20290.14763347314,30.324093778419943,11,1,4,0
2018-04-24 12:00:00,2018-04-24 12:00:00,22441.415854211726,32.312818440070885,12,1,4,0
2018-04-24 13:00:00,2018-04-24 13:00:00,18392.12490536038,28.202000259154264,13,1,4,0
2018-04-24 14:00:00,2018-04-24 14:00:00,21666.555703614977,31.454910432427468,14,1,4,0
2018-04-24 15:00:00,2018-04-24 15:00:00,21989.97726395695,32.91120729005852,15,1,4,0
2018-04-24 16:00:00,2018-04-24 16:00:00,18507.37793314961,28.1880025104201,16,1,4,0
2018-04-24 17:00:00,2018-04-24 17:00:00,18931.04307652775,29.140584897471534,17,1,4,0
2018-04-24 18:00:00,2018-04-24 18:00:00,23234.37922780969,33.54318881528755,18,1,4,0
2018-04-24 19:00:00,2018-04-24 19:00:00,24421.54773455246,34.586241627079595,19,1,4,0
2018-04-24 20:00:00,2018-04-24 20:00:00,20236.577217237733,31.491128120834798,20,1,4,0
2018-04-24 21:00:00,2018-04-24 21:00:00,17437.696904761164,27.417550909921566,21,1,4,0
2018-04-24 22:00:00,2018-04-24 22:00:00,23288.051168374936,33.97333129880995,22,1,4,0
2018-04-24 23:00:00,2018-04-24 23:00:00,16671.43083820543,26.964615853062675,23,1,4,0
2018-04-25 00:00:00,2018-04-25 00:00:00,15979.383493230947,26.687644320270294,0,2,4,0
2018-04-25 01:00:00,2018-04-25 01:00:00,16087.015089810651,27.614774398131257,1,2,4,0
2018-04-25 02:00:00,2018-04-25 02:00:00,18531.004586247745,29.930681531034608,2,2,4,0
2018-04-25 03:00:00,2018-04-25 03:00:00,17411.944760003007,27.568788962036226,3,2,4,0
2018-04-25 04:00:00,2018-04-25 04:00:00,16335.35820013662,26.004141136587585,4,2,4,0
2018-04-25 05:00:00,2018-04-25 05:00:00,16806.93320227711,25.835377019060793,5,2,4,0
2018-04-25 06:00:00,2018-04-25 06:00:00,16553.374058783153,24.693594757537877,6,2,4,0
2018-04-25 07:00:00,2018-04-25 07:00:00,17165.160835290833,26.092249639281484,7,2,4,0
2018-04-25 08:00:00,2018-04-25 08:00:00,15303.938114156344,18.682567499742245,8,2,4,0
2018-04-25 09:00:00,2018-04-25 09:00:00,17266.113396875728,24.751565810063244,9,2,4,0
2018-04-25 10:00:00,2018-04-25 10:00:00,17459.137033491614,26.72756585197651,10,2,4,0
2018-04-25 11:00:00,2018-04-25 11:00:00,16704.417821612635,23.980120196073187,11,2,4,0
2018-04-25 12:00:00,2018-04-25 12:00:00,19431.024094976867,28.60976766799959,12,2,4,0
2018-04-25 13:00:00,2018-04-25 13:00:00,18301.142303301094,27.919080591591108,13,2,4,0
2018-04-25 14:00:00,2018-04-25 14:00:00,23491.202085498022,33.55232818699662,14,2,4,0
2018-04-25 15:00:00,2018-04-25 15:00:00,23128.97424497265,33.7273413223906,15,2,4,0
2018-04-25 16:00:00,2018-04-25 16:00:00,18984.001308787316,29.116861966013094,16,2,4,0
2018-04-25 17:00:00,2018-04-25 17:00:00,19776.474375165857,30.213806171092944,17,2,4,0
2018-04-25 18:00:00,2018-04-25 18:00:00,20287.975382806413,30.518072627787927,18,2,4,0
2018-04-25 19:00:00,2018-04-25 19:00:00,19157.668876206193,29.481384172878357,19,2,4,0
2018-04-25 20:00:00,2018-04-25 20:00:00,19594.867619826666,30.808203165328365,20,2,4,0
2018-04-25 21:00:00,2018-04-25 21:00:00,17438.466175773934,27.957984036593114,21,2,4,0
2018-04-25 22:00:00,2018-04-25 22:00:00,17102.950539388377,26.4156301560727,22,2,4,0
2018-04-25 23:00:00,2018-04-25 23:00:00,18973.470551035167,30.085198568420914,23,2,4,0
2018-04-26 00:00:00,2018-04-26 00:00:00,17197.476795341834,29.335577460612672,0,3,4,0
2018-04-26 01:00:00,2018-04-26 01:00:00,15443.971991215165,24.984292334016633,1,3,4,0
2018-04-26 02:00:00,2018-04-26 02:00:00,16808.67764610795,28.519708050488635,2,3,4,0
2018-04-26 03:00:00,2018-04-26 03:00:00,15129.422650602775,24.090830643884924,3,3,4,0
2018-04-26 04:00:00,2018-04-26 04:00:00,16430.28390860775,25.835703257520915,4,3,4,0
2018-04-26 05:00:00,2018-04-26 05:00:00,17068.451152274927,26.963715211489866,5,3,4,0
2018-04-26 06:00:00,2018-04-26 06:00:00,15865.731911963503,24.73636274872134,6,3,4,0
2018-04-26 07:00:00,2018-04-26 07:00:00,17007.152921870947,26.0692256752138,7,3,4,0
2018-04-26 08:00:00,2018-04-26 08:00:00,16683.369700046693,23.950752472483906,8,3,4,0
2018-04-26 09:00:00,2018-04-26 09:00:00,16770.251658001547,25.23716311282434,9,3,4,0
2018-04-26 10:00:00,2018-04-26 10:00:00,17264.12442404052,25.84474365571431,10,3,4,0
2018-04-26 11:00:00,2018-04-26 11:00:00,17199.63300176862,25.22622674077541,11,3,4,0
2018-04-26 12:00:00,2018-04-26 12:00:00,17907.443093370028,27.436927030716586,12,3,4,0
2018-04-26 13:00:00,2018-04-26 13:00:00,16955.99319477958,24.79350170428187,13,3,4,0
2018-04-26 14:00:00,2018-04-26 14:00:00,17965.56368625584,28.170429002462477,14,3,4,0
2018-04-26 15:00:00,2018-04-26 15:00:00,17965.58534534728,29.317163206199027,15,3,4,0
2018-04-26 16:00:00,2018-04-26 16:00:00,19276.582442836076,29.875371818492855,16,3,4,0
2018-04-26 17:00:00,2018-04-26 17:00:00,19955.144768270864,30.22148740646084,17,3,4,0
2018-04-26 18:00:00,2018-04-26 18:00:00,20631.574036637292,30.782746753103467,18,3,4,0
2018-04-26 19:00:00,2018-04-26 19:00:00,21307.99212252386,32.043237388924624,19,3,4,0
2018-04-26 20:00:00,2018-04-26 20:00:00,21916.097879130913,32.7409190202376,20,3,4,0
2018-04-26 21:00:00,2018-04-26 21:00:00,18008.118897680924,28.46314655034457,21,3,4,0
2018-04-26 22:00:00,2018-04-26 22:00:00,17031.72330884126,26.467921422449717,22,3,4,0
2018-04-26 23:00:00,2018-04-26 23:00:00,16092.435592597762,26.156949084328183,23,3,4,0
2018-04-27 00:00:00,2018-04-27 00:00:00,15926.485760215359,26.777270222062782,0,4,4,0
2018-04-27 01:00:00,2018-04-27 01:00:00,16439.710571138316,26.3486867623682,1,4,4,0
2018-04-27 02:00:00,2018-04-27 02:00:00,14830.820010796237,24.589621810668064,2,4,4,0
2018-04-27 03:00:00,2018-04-27 03:00:00,13521.051573012663,22.662659867734668,3,4,4,0
2018-04-27 04:00:00,2018-04-27 04:00:00,14699.07907932319,24.295548594486924,4,4,4,0
2018-04-27 05:00:00,2018-04-27 05:00:00,16405.558850437712,25.59936605043961,5,4,4,0
2018-04-27 06:00:00,2018-04-27 06:00:00,16525.709339622328,26.540795845038147,6,4,4,0
2018-04-27 07:00:00,2018-04-27 07:00:00,16286.998431024165,23.77152736221484,7,4,4,0
2018-04-27 08:00:00,2018-04-27 08:00:00,16371.493291785597,24.441927087567894,8,4,4,0
2018-04-27 09:00:00,2018-04-27 09:00:00,16829.96529782588,23.644062201102162,9,4,4,0
2018-04-27 10:00:00,2018-04-27 10:00:00,17877.45487489019,26.51315593046837,10,4,4,0
2018-04-27 11:00:00,2018-04-27 11:00:00,16404.236255092528,25.20384574742678,11,4,4,0
2018-04-27 12:00:00,2018-04-27 12:00:00,19970.871117784995,29.543809680358123,12,4,4,0
2018-04-27 13:00:00,2018-04-27 13:00:00,16737.24236561327,24.432391794068348,13,4,4,0
2018-04-27 14:00:00,2018-04-27 14:00:00,18260.631675838547,28.731132506166126,14,4,4,0
2018-04-27 15:00:00,2018-04-27 15:00:00,20248.849732101782,31.013896229962356,15,4,4,0
2018-04-27 16:00:00,2018-04-27 16:00:00,20862.361631045034,31.207065939201012,16,4,4,0
2018-04-27 17:00:00,2018-04-27 17:00:00,26000.0,37.78935601704084,17,4,4,0
2018-04-27 18:00:00,2018-04-27 18:00:00,22304.915786129983,32.04308041845808,18,4,4,0
2018-04-27 19:00:00,2018-04-27 19:00:00,18736.136486467327,28.56580235532663,19,4,4,0
2018-04-27 20:00:00,2018-04-27 20:00:00,20726.760624795737,30.547153001509038,20,4,4,0
2018-04-27 21:00:00,2018-04-27 21:00:00,16334.829386383899,25.878012979954445,21,4,4,0
2018-04-27 22:00:00,2018-04-27 22:00:00,18648.33393269541,29.50537517695211,22,4,4,0
2018-04-27 23:00:00,2018-04-27 23:00:00,16179.66738762999,26.910252636169385,23,4,4,0
2018-04-28 00:00:00,2018-04-28 00:00:00,18069.723511462675,30.51446743355778,0,5,4,1
2018-04-28 01:00:00,2018-04-28 01:00:00,14990.245520154,26.08523502736942,1,5,4,1
2018-04-28 02:00:00,2018-04-28 02:00:00,14972.902041239886,26.453174162494317,2,5,4,1
2018-04-28 03:00:00,2018-04-28 03:00:00,13456.8447382971,24.544415101131847,3,5,4,1
2018-04-28 04:00:00,2018-04-28 04:00:00,17983.781894877226,30.013218301204194,4,5,4,1
2018-04-28 05:00:00,2018-04-28 05:00:00,15446.616817620767,24.57281280708619,5,5,4,1
2018-04-28 06:00:00,2018-04-28 06:00:00,18915.877777268943,29.864615856976094,6,5,4,1
2018-04-28 07:00:00,2018-04-28 07:00:00,17455.69759112187,27.430346195548232,7,5,4,1
2018-04-28 08:00:00,2018-04-28 08:00:00,17071.875820584042,26.909350865866823,8,5,4,1
2018-04-28 09:00:00,2018-04-28 09:00:00,17694.426165750545,27.112283737409054,9,5,4,1
2018-04-28 10:00:00,2018-04-28 10:00:00,18597.04432925189,27.805770371154093,10,5,4,1
2018-04-28 11:00:00,2018-04-28 11:00:00,15804.792974385355,22.73513940914185,11,5,4,1
2018-04-28 12:00:00,2018-04-28 12:00:00,17738.427950983918,27.64306532401644,12,5,4,1
2018-04-28 13:00:00,2018-04-28 13:00:00,20016.61245050629,31.239116633743627,13,5,4,1
2018-04-28 14:00:00,2018-04-28 14:00:00,19486.05462814205,29.737007312497067,14,5,4,1
2018-04-28 15:00:00,2018-04-28 15:00:00,17162.515951841677,26.97707663319317,15,5,4,1
2018-04-28 16:00:00,2018-04-28 16:00:00,19207.39072907509,30.845271556893874,16,5,4,1
2018-04-28 17:00:00,2018-04-28 17:00:00,24116.379360389874,35.545718231845335,17,5,4,1
2018-04-28 18:00:00,2018-04-28 18:00:00,22994.55361290082,34.5143716616795,18,5,4,1
2018-04-28 19:00:00,2018-04-28 19:00:00,19765.10189420026,31.14937015408316,19,5,4,1
2018-04-28 20:00:00,2018-04-28 20:00:00,22353.967396675256,33.392757338843005,20,5,4,1
2018-04-28 21:00:00,2018-04-28 21:00:00,18566.732053211508,29.630560869264315,21,5,4,1
2018-04-28 22:00:00,2018-04-28 22:00:00,15431.280008145824,25.67527415205065,22,5,4,1
2018-04-28 23:00:00,2018-04-28 23:00:00,15698.220844789947,26.909685222453128,23,5,4,1
2018-04-29 00:00:00,2018-04-29 00:00:00,20788.812422290226,32.361049808101754,0,6,4,1
2018-04-29 01:00:00,2018-04-29 01:00:00,15468.084650345885,27.001817762475543,1,6,4,1
2018-04-29 02:00:00,2018-04-29 02:00:00,15063.268710340235,26.364222250761323,2,6,4,1
2018-04-29 03:00:00,2018-04-29 03:00:00,14674.466644834656,25.611185838270927,3,6,4,1
2018-04-29 04:00:00,2018-04-29 04:00:00,19513.72755053524,30.653781280052453,4,6,4,1
2018-04-29 05:00:00,2018-04-29 05:00:00,18544.40302156738,29.6680450387669,5,6,4,1
2018-04-29 06:00:00,2018-04-29 06:00:00,19538.033500235968,31.05727988657118,6,6,4,1
2018-04-29 07:00:00,2018-04-29 07:00:00,15708.217136831445,25.22433772894003,7,6,4,1
2018-04-29 08:00:00,2018-04-29 08:00:00,16573.30340241142,26.670107027484168,8,6,4,1
2018-04-29 09:00:00,2018-04-29 09:00:00,15356.166329638665,22.625583930500525,9,6,4,1
2018-04-29 10:00:00,2018-04-29 10:00:00,19777.14395372474,30.740230186206674,10,6,4,1
2018-04-29 11:00:00,2018-04-29 11:00:00,15738.38243274243,24.861366418567684,11,6,4,1
2018-04-29 12:00:00,2018-04-29 12:00:00,19018.24493083701,29.108584485603128,12,6,4,1
2018-04-29 13:00:00,2018-04-29 13:00:00,17056.375185649325,26.609214364775372,13,6,4,1
2018-04-29 14:00:00,2018-04-29 14:00:00,18480.008607039144,28.613209277445904,14,6,4,1
2018-04-29 15:00:00,2018-04-29 15:00:00,17375.807467230192,28.62289822454955,15,6,4,1
2018-04-29 16:00:00,2018-04-29 16:00:00,18346.27702650467,29.682474446370513,16,6,4,1
2018-04-29 17:00:00,2018-04-29 17:00:00,18884.280866546735,30.163404344760675,17,6,4,1
2018-04-29 18:00:00,2018-04-29 18:00:00,19745.798688262166,30.252103677676555,18,6,4,1
2018-04-29 19:00:00,2018-04-29 19:00:00,22409.937983198015,33.61322476389534,19,6,4,1
2018-04-29 20:00:00,2018-04-29 20:00:00,18195.116058392712,28.477363369430265,20,6,4,1
2018-04-29 21:00:00,2018-04-29 21:00:00,19927.35480372009,31.323444476757285,21,6,4,1
2018-04-29 22:00:00,2018-04-29 22:00:00,21272.323050905277,33.20498965633852,22,6,4,1
2018-04-29 23:00:00,2018-04-29 23:00:00,16754.577340918153,28.162873989704302,23,6,4,1
2018-04-30 00:00:00,2018-04-30 00:00:00,15467.347616457602,26.88392130432341,0,0,4,0
2018-04-30 01:00:00,2018-04-30 01:00:00,15521.055278044892,27.335255369070133,1,0,4,0
2018-04-30 02:00:00,2018-04-30 02:00:00,18469.64890224002,30.146637390209303,2,0,4,0
2018-04-30 03:00:00,2018-04-30 03:00:00,16279.135988067583,27.07056816617509,3,0,4,0
2018-04-30 04:00:00,2018-04-30 04:00:00,15995.630537876586,24.789797303812403,4,0,4,0
2018-04-30 05:00:00,2018-04-30 05:00:00,16472.815472524944,27.03710797163805,5,0,4,0
2018-04-30 06:00:00,2018-04-30 06:00:00,15500.771727418543,22.978742765541085,6,0,4,0
2018-04-30 07:00:00,2018-04-30 07:00:00,18290.077560946575,27.549368496948798,7,0,4,0
2018-04-30 08:00:00,2018-04-30 08:00:00,18167.60492919146,27.176458054401213,8,0,4,0
2018-04-30 09:00:00,2018-04-30 09:00:00,17764.436327882035,25.871438004337808,9,0,4,0
2018-04-30 10:00:00,2018-04-30 10:00:00,16771.239428121717,25.175073286564388,10,0,4,0
2018-04-30 11:00:00,2018-04-30 11:00:00,17483.330372948138,25.787631321541937,11,0,4,0
2018-04-30 12:00:00,2018-04-30 12:00:00,20239.271241568556,30.127081801481808,12,0,4,0
2018-04-30 13:00:00,2018-04-30 13:00:00,22638.50164672246,32.64818926363897,13,0,4,0
2018-04-30 14:00:00,2018-04-30 14:00:00,18425.45288045944,28.71524862471259,14,0,4,0
2018-04-30 15:00:00,2018-04-30 15:00:00,21039.423854649074,32.08503691883696,15,0,4,0
2018-04-30 16:00:00,2018-04-30 16:00:00,16628.205242372824,26.207485004556442,16,0,4,0
2018-04-30 17:00:00,2018-04-30 17:00:00,19395.69797059423,30.272430709697694,17,0,4,0
2018-04-30 18:00:00,2018-04-30 18:00:00,20924.603020833532,31.767766132779467,18,0,4,0
2018-04-30 19:00:00,2018-04-30 19:00:00,18920.38885231444,29.478192993835723,19,0,4,0
2018-04-30 20:00:00,2018-04-30 20:00:00,18295.01121300822,29.120639604520136,20,0,4,0
2018-04-30 21:00:00,2018-04-30 21:00:00,18556.68632029572,29.324900730767993,21,0,4,0
2018-04-30 22:00:00,2018-04-30 22:00:00,19395.680497348476,31.112705718231762,22,0,4,0
2018-04-30 23:00:00,2018-04-30 23:00:00,17873.613064981026,29.199547771814082,23,0,4,0
2018-05-01 00:00:00,2018-05-01 00:00:00,14092.393031290218,23.305019045667237,0,1,5,0
2018-05-01 01:00:00,2018-05-01 01:00:00,13934.948492279727,22.83156821517431,1,1,5,0
2018-05-01 02:00:00,2018-05-01 02:00:00,15508.462691614457,25.901786042432906,2,1,5,0
2018-05-01 03:00:00,2018-05-01 03:00:00,16684.36917689404,27.95101301086087,3,1,5,0
2018-05-01 04:00:00,2018-05-01 04:00:00,13479.226198073056,19.470441115824364,4,1,5,0
2018-05-01 05:00:00,2018-05-01 05:00:00,15456.56353445639,24.79933369723527,5,1,5,0
2018-05-01 06:00:00,2018-05-01 06:00:00,16374.621324275991,24.63996879076089,6,1,5,0
