ds,demand_mw,temperature,is_weekend,month,dayofweek
2019-04-25,18467.995703077,28.36732000934774,0,4,3
2019-04-26,18647.66802857941,27.90478227786659,0,4,4
2019-04-27,17838.941047050397,28.360784543301246,1,4,5
2019-04-28,17658.692530453744,28.171908599579712,1,4,6
2019-04-29,18737.104147026897,28.56489021035929,0,4,0
2019-04-30,19704.148255656164,29.778296339579025,0,4,1
2019-05-01,19387.28344312411,29.44911156125282,0,5,2
2019-05-02,18621.779382497713,28.390747812621843,0,5,3
2019-05-03,19661.779896432487,29.81339551071649,0,5,4
2019-05-04,18930.84601876568,29.796977983936994,1,5,5
2019-05-05,19069.668847051926,29.983331245748726,1,5,6
2019-05-06,18994.43608027346,29.218854668584182,0,5,0
2019-05-07,19753.877953945088,30.121811105100637,0,5,1
2019-05-08,20261.577268182602,30.839056998638032,0,5,2
2019-05-09,19702.82212999638,30.203660889958048,0,5,3
2019-05-10,19928.30563507974,30.546052593164006,0,5,4
2019-05-11,19034.21494301438,30.377884457609614,1,5,5
2019-05-12,20076.388879618546,31.38771014093874,1,5,6
2019-05-13,20842.16423446843,31.635421491464474,0,5,0
2019-05-14,19623.75579172222,30.342609266168083,0,5,1
2019-05-15,20823.880610640506,31.611054781457156,0,5,2
2019-05-16,21164.891773501124,31.985400373668565,0,5,3
2019-05-17,21465.968613230187,32.4318165637701,0,5,4
2019-05-18,21356.881295636802,32.79008963438913,1,5,5
2019-05-19,20955.088410269735,32.62053572167263,1,5,6
2019-05-20,21648.165563512302,32.67853171902535,0,5,0
2019-05-21,21985.614217237508,33.05140577369477,0,5,1
2019-05-22,21875.39746615032,32.84317869973402,0,5,2
2019-05-23,21402.91952773524,32.35362955255599,0,5,3
2019-05-24,22385.097071351218,33.53081670981805,0,5,4
2019-05-25,21546.48396171163,33.44512988092485,1,5,5
2019-05-26,21860.193988802785,33.87302844599844,1,5,6
2019-05-27,21821.531356359228,33.07573550907445,0,5,0
2019-05-28,22798.215972037837,34.368273893980074,0,5,1
2019-05-29,21978.91952845066,33.08962867621364,0,5,2
2019-05-30,21975.47123614619,33.34086591877301,0,5,3
2019-05-31,22768.812920522712,34.210322354211264,0,5,4
2019-06-01,22073.731580428022,33.976276740975365,1,6,5
2019-06-02,22119.208134847246,33.990152039742185,1,6,6
2019-06-03,22116.817832001674,33.75061341888043,0,6,0
2019-06-04,22934.26383489926,34.40890291572406,0,6,1
2019-06-05,22485.49166652132,34.04044523518138,0,6,2
2019-06-06,23085.223965543842,34.49698161740534,0,6,3
2019-06-07,22559.95039183444,33.933775646836956,0,6,4
2019-06-08,21667.241336070027,33.499470761310725,1,6,5
2019-06-09,22904.00335636052,35.20745573204017,1,6,6
2019-06-10,23424.058245221808,35.20978380000664,0,6,0
2019-06-11,23200.73150354593,34.98973026825514,0,6,1
2019-06-12,23750.365741364938,35.028054508477894,0,6,2
2019-06-13,23234.37392284531,34.76520852087241,0,6,3
2019-06-14,22978.80393364567,35.12710310079981,0,6,4
2019-06-15,22544.85218114177,35.06035257403229,1,6,5
2019-06-16,22932.934416004926,35.112804252117265,1,6,6
2019-06-17,23387.487529319842,35.071686639047506,0,6,0
2019-06-18,23409.623482988336,35.03552222199041,0,6,1
2019-06-19,23271.289790349794,35.02162112455026,0,6,2
2019-06-20,22933.519659911788,34.65341274584694,0,6,3
2019-06-21,22837.014221589663,34.567650675520476,0,6,4
2019-06-22,22395.869887068926,34.43619741228799,1,6,5
2019-06-23,22410.79602312657,34.63628138242992,1,6,6
2019-06-24,23395.98344151693,35.35567142812818,0,6,0
2019-06-25,23480.890857787952,35.098716811120816,0,6,1
2019-06-26,22398.27789145353,34.01012950173702,0,6,2
2019-06-27,23367.951539398597,35.18436253617558,0,6,3
2019-06-28,24051.881597862044,36.109658935593416,0,6,4
2019-06-29,23653.529692077896,36.040208352310295,1,6,5
2019-06-30,22517.518034408207,34.83456513884412,1,6,6
2019-07-01,22590.67374079822,34.49658721302154,0,7,0
2019-07-02,23378.151052006036,35.02830103167004,0,7,1
2019-07-03,22933.259818418326,34.84621839813263,0,7,2
2019-07-04,22839.04788103857,34.672383924597426,0,7,3
2019-07-05,23525.40472519091,35.385934983876474,0,7,4
2019-07-06,22451.49859068521,34.65749215061799,1,7,5
2019-07-07,22534.319910602833,34.73837937391982,1,7,6
2019-07-08,22948.168058033163,34.83989648733425,0,7,0
2019-07-09,22263.47023822396,34.01765746720809,0,7,1
2019-07-10,22402.22341595052,34.0921938554528,0,7,2
2019-07-11,21652.95267413701,33.33842319224217,0,7,3
2019-07-12,22819.855576087928,34.49518523473683,0,7,4
2019-07-13,21436.04203734952,33.68658672618138,1,7,5
2019-07-14,20968.95665409353,33.23508994964778,1,7,6
2019-07-15,22504.084125240726,34.053641331853065,0,7,0
2019-07-16,22124.15916181212,33.92372209899023,0,7,1
2019-07-17,22077.968377689405,33.86954087052984,0,7,2
2019-07-18,22187.70530442602,33.958452308884404,0,7,3
2019-07-19,21385.05558376388,33.03268312887606,0,7,4
2019-07-20,19558.644193575066,31.792458498956105,1,7,5
2019-07-21,21539.82643103229,33.83290876420345,1,7,6
2019-07-22,20665.558367560006,32.309356663362074,0,7,0
2019-07-23,20802.481086297048,32.31659604241768,0,7,1
2019-07-24,22348.40328214843,34.13352381392318,0,7,2
2019-07-25,20840.06882993407,32.571520052879826,0,7,3
2019-07-26,20298.813502715315,32.13158241866032,0,7,4
2019-07-27,19450.192039671932,31.961081625153327,1,7,5
2019-07-28,18923.09576646446,31.29088426941973,1,7,6
2019-07-29,19866.07369075925,31.405235099318872,0,7,0
2019-07-30,20396.282461050916,32.03777269209133,0,7,1
2019-07-31,20702.653512114703,32.4866935055082,0,7,2
2019-08-01,19983.802928565103,31.739333990350573,0,8,3
2019-08-02,19416.96937637542,31.067637930247276,0,8,4
2019-08-03,17951.04520071202,29.998853385294392,1,8,5
2019-08-04,17997.923387476563,30.022178785407693,1,8,6
2019-08-05,19920.73219348879,31.706715312808928,0,8,0
2019-08-06,18113.00529370001,29.81044340042139,0,8,1
2019-08-07,18557.260010304122,30.275976911985143,0,8,2
2019-08-08,18471.676727585927,30.029369602321164,0,8,3
2019-08-09,17592.09861437986,29.104872588473015,0,8,4
2019-08-10,16972.426728332026,29.272040902200363,1,8,5
2019-08-11,16851.30444064712,28.84067938432035,1,8,6
2019-08-12,17095.665737905223,28.546002697365353,0,8,0
2019-08-13,17436.827450322937,28.73099358336763,0,8,1
2019-08-14,17206.87435010829,28.850386478934624,0,8,2
2019-08-15,16377.700052986509,27.858720634976052,0,8,3
2019-08-16,17058.380797777743,29.107860951709384,0,8,4
2019-08-17,16224.222719316369,28.44249294018434,1,8,5
2019-08-18,15797.493797439418,28.02601328614008,1,8,6
2019-08-19,15927.909264605378,27.189513957986687,0,8,0
2019-08-20,15461.339752406477,26.43798788391143,0,8,1
2019-08-21,15587.389157186512,26.827387850579754,0,8,2
2019-08-22,15662.896615102183,26.85104385678838,0,8,3
2019-08-23,15296.129204493862,26.78033401284371,0,8,4
2019-08-24,14033.155548972863,25.505696362977762,1,8,5
2019-08-25,14392.338489252043,26.05822151979726,1,8,6
2019-08-26,14823.254825167553,25.67916825508469,0,8,0
2019-08-27,14092.935057348901,24.496603536615662,0,8,1
2019-08-28,14438.438887183494,25.550152992817733,0,8,2
2019-08-29,14156.134885464578,25.24426222581997,0,8,3
2019-08-30,13857.65278552912,24.305138892664967,0,8,4
2019-08-31,12871.651907940946,23.009407986346535,1,8,5
2019-09-01,13685.170558042033,24.5246746931486,1,9,6
2019-09-02,13728.512596632681,24.22794669365726,0,9,0
2019-09-03,13619.913108608054,23.454318459122675,0,9,1
2019-09-04,13519.661986657862,23.522484499220578,0,9,2
2019-09-05,13292.689629265753,22.975427549483054,0,9,3
2019-09-06,13171.199931634641,22.676292603793826,0,9,4
2019-09-07,12266.465461276677,22.240639165703087,1,9,5
2019-09-08,12254.89205856637,22.085359978913477,1,9,6
2019-09-09,12512.633877407994,21.507724792441575,0,9,0
2019-09-10,12762.342167804178,21.834613015546584,0,9,1
2019-09-11,12388.388246875626,21.384921384014685,0,9,2
2019-09-12,12463.503974141262,21.497068880798682,0,9,3
2019-09-13,12160.596955318544,20.497500489918682,0,9,4
2019-09-14,11614.703650736723,20.72293769618156,1,9,5
2019-09-15,11619.289512946052,20.44742755115911,1,9,6
2019-09-16,12071.168941516351,20.47520605815057,0,9,0
2019-09-17,12073.520963158064,19.855611367892344,0,9,1
2019-09-18,12049.73109130495,19.513043707880808,0,9,2
2019-09-19,11826.497880409093,18.324872279281525,0,9,3
2019-09-20,12029.050270332913,18.73148239181312,0,9,4
2019-09-21,11245.091234059337,17.82963476537606,1,9,5
2019-09-22,11162.757888256137,18.351190855153934,1,9,6
2019-09-23,11716.317007592612,17.73916025921606,0,9,0
2019-09-24,11843.92635020485,16.796707694530948,0,9,1
2019-09-25,11696.860564707546,17.13076073811818,0,9,2
2019-09-26,11586.606016851305,18.411713562190762,0,9,3
2019-09-27,11800.114408413074,17.19021086423292,0,9,4
2019-09-28,11220.859525268803,16.52133027688385,1,9,5
2019-09-29,11265.644343836402,16.073269172684455,1,9,6
2019-09-30,12097.143024405816,15.06153003090877,0,9,0
2019-10-01,11746.241629482696,15.189797043424003,0,10,1
2019-10-02,11652.112208530942,14.720450893963351,0,10,2
2019-10-03,12237.414576020776,14.565810308932273,0,10,3
2019-10-04,11746.401022358188,15.161667726874981,0,10,4
2019-10-05,11331.956857630777,14.675204672983872,1,10,5
2019-10-06,11323.729795771555,15.022741982249656,1,10,6
2019-10-07,11996.094430601372,14.17658533249468,0,10,0
2019-10-08,12262.555581047549,14.034751264732892,0,10,1
2019-10-09,12075.666656471194,13.42594599902629,0,10,2
2019-10-10,12400.061828847212,12.637098236967626,0,10,3
2019-10-11,13226.532580432982,11.911179966905435,0,10,4
2019-10-12,12084.478688993235,12.111247162019788,1,10,5
2019-10-13,11824.077327983496,12.936013568878089,1,10,6
2019-10-14,12710.9279071802,12.023555612947503,0,10,0
2019-10-15,12912.995906271359,11.754804932918823,0,10,1
2019-10-16,13105.697614377874,11.214649571657056,0,10,2
2019-10-17,13322.386771044212,10.97531116168855,0,10,3
2019-10-18,13674.488522512564,10.447497126261132,0,10,4
2019-10-19,12263.020935793757,11.61465239904303,1,10,5
2019-10-20,12999.451300880028,10.012703693024763,1,10,6
2019-10-21,13811.567698166,9.931079603193997,0,10,0
2019-10-22,13677.56512643408,10.619375716488612,0,10,1
2019-10-23,13501.671919579372,10.936264421243452,0,10,2
2019-10-24,14095.46507959268,9.534783145151419,0,10,3
2019-10-25,14206.249363118191,9.5942917582598,0,10,4
2019-10-26,13813.04736442746,8.92704470297426,1,10,5
2019-10-27,13643.014314883168,9.285110568600944,1,10,6
2019-10-28,14518.05728776494,8.903000667855899,0,10,0
2019-10-29,14805.05633234804,8.621966807849999,0,10,1
2019-10-30,14861.556004718956,8.718300522050042,0,10,2
2019-10-31,15419.344777838798,7.709824596930535,0,10,3
2019-11-01,15515.557412858747,7.591117203249735,0,11,4
2019-11-02,15047.698839504776,7.788252916537015,1,11,5
2019-11-03,14361.626351223415,8.36279549912435,1,11,6
2019-11-04,16476.161252401605,6.964118806656358,0,11,0
2019-11-05,16793.180393202267,6.253176700649081,0,11,1
2019-11-06,16319.905257685708,6.6073909728905065,0,11,2
2019-11-07,15897.88180515514,7.3361091326616785,0,11,3
2019-11-08,16678.7664076276,6.613246510745566,0,11,4
2019-11-09,16461.897210609368,6.151938296086164,1,11,5
2019-11-10,16645.09344399044,5.767253390094378,1,11,6
2019-11-11,17846.602524163838,5.172204838332449,0,11,0
2019-11-12,17401.221033777667,5.616991385954044,0,11,1
2019-11-13,18505.28360041687,4.480740801216108,0,11,2
2019-11-14,18266.896762379885,4.781722429171585,0,11,3
2019-11-15,17343.21559901135,5.8760154100828315,0,11,4
2019-11-16,18375.09677352528,4.295987826742945,1,11,5
2019-11-17,17489.49052660249,5.230668541207679,1,11,6
2019-11-18,18551.731484828106,4.7014044076292025,0,11,0
2019-11-19,18416.764829795557,4.96881272122389,0,11,1
2019-11-20,18722.654192666338,4.6195293296580875,0,11,2
2019-11-21,19662.793519244948,3.905045751200381,0,11,3
2019-11-22,19193.260797002582,4.639757051324041,0,11,4
2019-11-23,19634.35244907052,3.3642383884808464,1,11,5
2019-11-24,18817.464581919925,3.915479735892745,1,11,6
2019-11-25,19281.657162839965,4.464390197566908,0,11,0
2019-11-26,20588.344135508556,2.980419982668044,0,11,1
2019-11-27,19851.420177795982,3.8421931929497593,0,11,2
2019-11-28,20701.579113558433,3.0290268690067577,0,11,3
2019-11-29,20733.564495942635,3.311586395204147,0,11,4
2019-11-30,20836.442688807307,2.5100516982985224,1,11,5
2019-12-01,20080.99153388835,3.3252903616558704,1,12,6
2019-12-02,21059.232563807967,2.74446877860372,0,12,0
2019-12-03,20655.232388281245,3.182010664024648,0,12,1
2019-12-04,20884.79851776158,3.267901156014377,0,12,2
2019-12-05,21713.36003226222,2.3182830937802157,0,12,3
2019-12-06,21003.718207307702,3.0384607845697587,0,12,4
2019-12-07,20753.172350235953,2.8002401275376356,1,12,5
2019-12-08,21304.09763086002,2.5484455023226213,1,12,6
2019-12-09,22319.109222825893,1.9823682205465918,0,12,0
2019-12-10,21815.11493827013,2.6213377442808206,0,12,1
2019-12-11,22358.19124346293,2.18192897630774,0,12,2
2019-12-12,22372.064729836286,2.2825649170534743,0,12,3
2019-12-13,22262.76696166983,2.3122728456617474,0,12,4
2019-12-14,22588.189787352985,1.3023715932488216,1,12,5
2019-12-15,22473.936305445666,1.7279650248925214,1,12,6
2019-12-16,21640.144660743626,3.0015360610996997,0,12,0
2019-12-17,22842.58158663212,1.7871754956176924,0,12,1
2019-12-18,22497.381587750162,2.338772737165149,0,12,2
2019-12-19,22096.763111118973,3.004343591436641,0,12,3
2019-12-20,23134.443939306486,1.8605991401206825,0,12,4
2019-12-21,21947.578535924757,2.6398098014582785,1,12,5
2019-12-22,22494.071197172103,1.909377204667699,1,12,6
2019-12-23,22102.701284331124,3.0203469548010955,0,12,0
2019-12-24,22549.815072415786,2.5585145145954127,0,12,1
2019-12-25,23340.823242274608,1.5415426052931769,0,12,2
2019-12-26,22698.606109047218,2.2654591933253996,0,12,3
2019-12-27,23597.19257785984,1.2613070426890047,0,12,4
2019-12-28,22457.902459495042,2.4602498216916118,1,12,5
2019-12-29,23119.06341344319,1.4856787310521586,1,12,6
2019-12-30,23698.673858882863,1.667069258646922,0,12,0
2019-12-31,22287.759660923646,3.406500404765248,0,12,1
2020-01-01,22500.899818840506,3.075226577233989,0,1,2
2020-01-02,22741.896973686253,2.8422717766311494,0,1,3
2020-01-03,22987.150154382583,2.547620893013973,0,1,4
2020-01-04,23276.76109885048,1.421807604506136,1,1,5
2020-01-05,21898.31408842374,3.4164425617488217,1,1,6
2020-01-06,22800.638232532525,3.2617344776570634,0,1,0
2020-01-07,22924.27965056822,3.1888271260950103,0,1,1
2020-01-08,22767.30616213904,2.9285435359623015,0,1,2
2020-01-09,22973.618789613403,2.9953294848253478,0,1,3
2020-01-10,22780.120924633087,3.080626238132737,0,1,4
2020-01-11,22665.136707273876,3.0705062399640894,1,1,5
2020-01-12,22757.904150166625,2.66157510976073,1,1,6
2020-01-13,23249.21442428749,2.914621437482198,0,1,0
2020-01-14,23078.933761025914,3.1804535820630053,0,1,1
2020-01-15,23701.446540900753,2.4773222590862876,0,1,2
2020-01-16,23112.28014691522,2.9479491033878262,0,1,3
2020-01-17,22867.478005403416,3.684161735095437,0,1,4
2020-01-18,21778.790243764164,4.555694866998496,1,1,5
2020-01-19,22254.310671554867,3.5443030928274504,1,1,6
2020-01-20,21889.59580441315,5.098669557141325,0,1,0
2020-01-21,22570.323224108393,4.214317113869995,0,1,1
2020-01-22,22816.91037611909,3.776491106998444,0,1,2
2020-01-23,21874.46990295331,5.238021880365152,0,1,3
2020-01-24,22561.249185519995,4.3994846442672975,0,1,4
2020-01-25,22104.95748293451,4.652301579330911,1,1,5
2020-01-26,21227.808998912074,5.908672434794273,1,1,6
2020-01-27,21816.837440715102,5.430135006586691,0,1,0
2020-01-28,21494.433497218346,5.977101920424513,0,1,1
2020-01-29,21952.771423643633,5.446284022182689,0,1,2
2020-01-30,21449.37419805166,6.115190106840006,0,1,3
2020-01-31,21632.004975425403,6.0032370870948695,0,1,4
2020-02-01,21580.460819454904,5.449991224319146,1,2,5
2020-02-02,20761.295792498375,6.198656320480761,1,2,6
2020-02-03,21036.83752269662,6.817685366258889,0,2,0
2020-02-04,20523.61540036891,7.540480158199518,0,2,1
2020-02-05,21164.40436596459,6.826014984781629,0,2,2
2020-02-06,21373.705083821722,6.471522611590058,0,2,3
2020-02-07,20469.76810413488,7.687669428939409,0,2,4
2020-02-08,19972.74107868367,7.663617551970695,1,2,5
2020-02-09,19759.039996966167,8.063938824830014,1,2,6
2020-02-10,20255.630232727533,8.04306722313699,0,2,0
2020-02-11,20391.087891032927,8.060208511366257,0,2,1
2020-02-12,20372.12019284669,8.265198550706003,0,2,2
2020-02-13,19850.045840444767,8.860151849465476,0,2,3
2020-02-14,19865.691841580872,8.727574954090445,0,2,4
2020-02-15,19249.56596008276,8.873449042671885,1,2,5
2020-02-16,19254.635707275116,9.048662535151594,1,2,6
2020-02-17,19482.81463011574,9.402175373898283,0,2,0
2020-02-18,19351.81106099438,9.414166757982553,0,2,1
2020-02-19,19369.39970459236,9.996246808141274,0,2,2
2020-02-20,19507.832928145897,9.50462660522543,0,2,3
2020-02-21,18772.474607143336,10.613543306883694,0,2,4
2020-02-22,18099.990499207284,11.050296258257513,1,2,5
2020-02-23,17649.554784366966,11.825961273810725,1,2,6
2020-02-24,18730.61254800894,10.991196538703674,0,2,0
2020-02-25,18107.796165098815,11.988365376345504,0,2,1
2020-02-26,18446.672888628636,11.019800330438207,0,2,2
2020-02-27,18052.55088798323,11.897939467718174,0,2,3
2020-02-28,18412.06841157228,10.936050260891728,0,2,4
2020-02-29,17082.117353686877,12.554323503159798,1,2,5
2020-03-01,17310.582591266386,12.89795649045711,1,3,6
2020-03-02,17449.626951129114,13.702507762877447,0,3,0
2020-03-03,17519.272964630847,13.448011930055022,0,3,1
2020-03-04,17335.847827297435,14.141246190245157,0,3,2
2020-03-05,17411.445455618363,14.052725779498147,0,3,3
2020-03-06,17526.855625087614,13.928310363090793,0,3,4
2020-03-07,16544.722991052564,13.953429025422233,1,3,5
2020-03-08,16862.369426408502,14.338049054932599,1,3,6
2020-03-09,17213.835007419668,14.298479527020861,0,3,0
2020-03-10,16664.086635329233,16.87386793865574,0,3,1
2020-03-11,16855.774226878533,15.88970314321584,0,3,2
2020-03-12,16679.760145709388,16.074907949372513,0,3,3
2020-03-13,16757.12022439005,15.814084107690894,0,3,4
2020-03-14,16022.394120928033,16.563039188743264,1,3,5
2020-03-15,15778.544269776377,17.055433696840094,1,3,6
2020-03-16,16436.50339131957,17.32550664913985,0,3,0
2020-03-17,16644.076843236362,17.273641815694898,0,3,1
2020-03-18,16495.793251087995,18.234843932900386,0,3,2
2020-03-19,16344.461245593286,17.21870331977838,0,3,3
2020-03-20,16324.37941709022,17.796286993097464,0,3,4
2020-03-21,15618.785731986412,18.943569707849615,1,3,5
2020-03-22,15545.829057469653,18.472483503805638,1,3,6
2020-03-23,16200.333182029392,19.127351774813636,0,3,0
2020-03-24,16262.266592579312,19.3651537741766,0,3,1
2020-03-25,16032.63915576365,19.169600982665084,0,3,2
2020-03-26,16164.011743285699,19.757855200790047,0,3,3
2020-03-27,16300.462808216382,20.41769201882191,0,3,4
2020-03-28,15708.863976080194,20.871477337272708,1,3,5
2020-03-29,15677.326072905356,20.783466311015278,1,3,6
2020-03-30,16083.563350116097,20.178086669029103,0,3,0
2020-03-31,16093.458307370945,21.138853343455917,0,3,1
2020-04-01,16492.1017871744,21.92662365420571,0,4,2
2020-04-02,16277.676183876283,21.603258519791847,0,4,3
2020-04-03,16530.66047284784,22.775187811119324,0,4,4
2020-04-04,15676.458655852564,22.56029425767059,1,4,5
2020-04-05,16233.406996054291,23.80144093310106,1,4,6
2020-04-06,16633.282249011805,23.01762252678556,0,4,0
2020-04-07,16723.989808392773,22.73183768666041,0,4,1
2020-04-08,16525.423506694748,23.34767409159896,0,4,2
2020-04-09,16442.746179389298,23.07705825249008,0,4,3
2020-04-10,16872.45782571231,23.813447970635877,0,4,4
2020-04-11,16096.223339481263,23.798702072268366,1,4,5
2020-04-12,16495.342055954727,24.419698946378446,1,4,6
2020-04-13,17260.225565966743,25.247789269395373,0,4,0
2020-04-14,17406.69247089496,25.268917707742016,0,4,1
2020-04-15,16932.4174101271,24.296012361536725,0,4,2
2020-04-16,17130.963831691355,25.144166865744893,0,4,3
2020-04-17,17468.141668438122,25.763825828787844,0,4,4
2020-04-18,17715.568712351196,26.978676529059914,1,4,5
2020-04-19,16820.085376961986,25.829862607298093,1,4,6
2020-04-20,17740.150691468025,26.709339616010197,0,4,0
2020-04-21,17890.97574792908,26.66864590171741,0,4,1
2020-04-22,17933.89266801145,27.03666838543279,0,4,2
2020-04-23,17648.663037850343,26.434712427056017,0,4,3
2020-04-24,18045.07993333024,27.279287823455675,0,4,4
2020-04-25,17911.819090709174,27.891512391147938,1,4,5
2020-04-26,17732.536102218703,27.624827297198717,1,4,6
2020-04-27,18580.238315453855,28.186403135081203,0,4,0
2020-04-28,19274.369728139296,29.051868686291503,0,4,1
2020-04-29,19082.75720717587,28.53481574221205,0,4,2
2020-04-30,18694.53735257802,28.440754781058924,0,4,3
2020-05-01,18707.318615763943,28.49091705376369,0,5,4
2020-05-02,18490.127542050974,29.016790798531176,1,5,5
2020-05-03,18632.195505882657,29.11427638950481,1,5,6
2020-05-04,19567.071674755174,29.725579756138814,0,5,0
2020-05-05,19776.954780187465,30.00522459995972,0,5,1
2020-05-06,20163.98102367821,30.57833867966767,0,5,2
2020-05-07,19410.36925301918,29.756662219236308,0,5,3
2020-05-08,19603.07043764187,30.13221417772334,0,5,4
2020-05-09,19817.651580454072,30.84623446839554,1,5,5
2020-05-10,20442.726394804664,31.77311649420733,1,5,6
2020-05-11,20849.285153566463,31.474443621095038,0,5,0
2020-05-12,20070.459334872994,30.554076326327234,0,5,1
2020-05-13,21145.431203306693,31.89653236485009,0,5,2
2020-05-14,20368.118350568962,31.00501833927639,0,5,3
2020-05-15,20996.138955402897,31.87815637607348,0,5,4
2020-05-16,19814.24353533519,31.115486838266985,1,5,5
2020-05-17,20751.29838916605,32.06657901125409,1,5,6
2020-05-18,21746.18380497547,32.67491907395671,0,5,0
2020-05-19,21307.578831328257,32.2424115647876,0,5,1
2020-05-20,21239.45992534042,32.14401759970597,0,5,2
2020-05-21,21422.988835907276,32.366379743926124,0,5,3
2020-05-22,22481.589474566874,33.606107566809314,0,5,4
2020-05-23,21686.35548357738,33.29299474391106,1,5,5
2020-05-24,21901.764971482233,33.39073103107846,1,5,6
2020-05-25,22529.777988331072,33.94686584221769,0,5,0
2020-05-26,22333.032602291092,33.31021492130492,0,5,1
2020-05-27,22270.80471342897,33.739762599156,0,5,2
2020-05-28,23132.25905305058,34.395696269414294,0,5,3
2020-05-29,22644.71434759063,33.95889106170733,0,5,4
2020-05-30,21893.076575838077,33.44038537168696,1,5,5
2020-05-31,21857.10189513754,33.57097972004475,1,5,6
2020-06-01,23217.740598523957,34.910577215351566,0,6,0
2020-06-02,22697.582271052674,33.897462948760385,0,6,1
2020-06-03,22774.485784680335,34.15311040261684,0,6,2
2020-06-04,22134.343037216207,33.50336941503997,0,6,3
2020-06-05,23555.881126986555,34.87851395672791,0,6,4
2020-06-06,22208.786207671026,34.30367284719048,1,6,5
2020-06-07,21902.996170844417,33.9201562500375,1,6,6
2020-06-08,23558.74628125293,35.161320733880416,0,6,0
2020-06-09,23668.02185330445,35.35702084373075,0,6,1
2020-06-10,23068.858265339917,34.757415832743675,0,6,2
2020-06-11,23333.355446824076,34.856916562787106,0,6,3
2020-06-12,23167.11381692364,34.99504276259096,0,6,4
2020-06-13,22248.3877911118,34.25349252614118,1,6,5
2020-06-14,22789.79296906163,35.04964039324726,1,6,6
2020-06-15,23719.115471140536,35.10579700752,0,6,0
2020-06-16,23069.191257378774,34.78852388253166,0,6,1
2020-06-17,23128.783924034375,34.63934450768318,0,6,2
2020-06-18,23370.258645148246,35.14600109482489,0,6,3
2020-06-19,23690.774359953193,35.97915529655658,0,6,4
2020-06-20,22755.72139221871,35.32770271971565,1,6,5
2020-06-21,22441.89807503979,34.43281272654755,1,6,6
2020-06-22,22808.810929016658,34.71253512293385,0,6,0
2020-06-23,23884.176687080006,35.529055720587294,0,6,1
2020-06-24,23788.559125537955,35.7078174276295,0,6,2
2020-06-25,23017.962327845813,34.71660604854302,0,6,3
2020-06-26,23424.205484437687,35.04723348866155,0,6,4
2020-06-27,22110.462962812173,34.22353034980722,1,6,5
2020-06-28,23124.211343519888,35.110299515149606,1,6,6
2020-06-29,22967.94812670986,34.718806990334414,0,6,0
2020-06-30,23749.369970384967,35.68884459215975,0,6,1
2020-07-01,23130.601295956465,35.042793791358584,0,7,2
2020-07-02,23640.874675152794,35.75049063033388,0,7,3
2020-07-03,22531.87047463057,34.10007279920182,0,7,4
2020-07-04,22380.31362958282,34.39133165119037,1,7,5
2020-07-05,22919.40245627439,34.969059338415285,1,7,6
2020-07-06,21949.5236480803,33.706292466808755,0,7,0
2020-07-07,22944.467754102432,34.797036947668296,0,7,1
2020-07-08,22636.447496138397,34.27294867924413,0,7,2
2020-07-09,22364.363655549987,34.22467565130583,0,7,3
2020-07-10,22514.07799843636,34.12589400698024,0,7,4
2020-07-11,21062.209364627317,33.1685715065366,1,7,5
2020-07-12,21697.118570884923,33.81533348176622,1,7,6
2020-07-13,21459.300971702556,33.065158427178226,0,7,0
2020-07-14,22256.6468093411,34.08061414574084,0,7,1
2020-07-15,21469.39562076839,32.88539096500212,0,7,2
2020-07-16,20565.110627756192,31.91014904194816,0,7,3
2020-07-17,20982.544609313107,32.762563857024396,0,7,4
2020-07-18,20841.352792266945,32.89486238111357,1,7,5
2020-07-19,20699.12947956224,32.85802377955292,1,7,6
2020-07-20,20752.410024162036,32.17061481306351,0,7,0
2020-07-21,20367.42625277263,31.95579533189853,0,7,1
2020-07-22,20802.59625307107,32.3592779523497,0,7,2
2020-07-23,21209.857238448425,32.75723389275395,0,7,3
2020-07-24,20732.69371057387,32.36525589634731,0,7,4
2020-07-25,19393.917929695046,31.449623880144106,1,7,5
2020-07-26,20288.650440574176,32.184884879117966,1,7,6
2020-07-27,20700.818020669216,32.46329969798589,0,7,0
2020-07-28,20105.158821902896,31.75828322152029,0,7,1
2020-07-29,20692.097163381266,32.26387349910181,0,7,2
2020-07-30,20336.572293456808,32.0593735746675,0,7,3
2020-07-31,19017.087102042628,30.569144448494807,0,7,4
2020-08-01,18267.583381655415,30.38526966024619,1,8,5
2020-08-02,17786.043202663095,29.84967568564737,1,8,6
2020-08-03,18977.27091788458,30.678415561455182,0,8,0
2020-08-04,18865.93341609021,30.446535781003764,0,8,1
2020-08-05,18450.99903785338,30.209148542163874,0,8,2
2020-08-06,18131.087161454645,29.546134368956032,0,8,3
2020-08-07,18946.443737212223,30.52242616529954,0,8,4
2020-08-08,17638.77913045285,29.687121627173315,1,8,5
2020-08-09,17520.671892268794,29.362453691780043,1,8,6
2020-08-10,17811.863895312687,29.678746487038882,0,8,0
2020-08-11,18050.249364089123,29.692683748305637,0,8,1
2020-08-12,17526.847465050185,28.964048493513147,0,8,2
2020-08-13,16375.948752194128,27.859974118123862,0,8,3
2020-08-14,16574.05130468038,27.793769845508574,0,8,4
2020-08-15,16262.339720181617,28.442809446286237,1,8,5
2020-08-16,16036.615088030523,28.19099004114034,1,8,6
